Gender,Height,Index
0.0,0.7135678391959799,5
0.0,0.9447236180904522,3
1.0,0.8090452261306532,4
1.0,0.7688442211055276,3
1.0,0.7035175879396985,5
1.0,0.8492462311557789,5
0.0,0.8140703517587939,5
1.0,0.9195979899497487,5
0.0,0.8140703517587939,2
0.0,0.864321608040201,4
0.0,0.7537688442211056,5
0.0,0.8492462311557789,5
0.0,0.9246231155778895,4
1.0,0.7989949748743719,5
1.0,0.8190954773869347,5
1.0,0.7839195979899497,5
0.0,0.7889447236180904,2
1.0,0.7386934673366834,4
1.0,0.7085427135678392,5
1.0,0.8693467336683417,5
1.0,0.7738693467336684,5
1.0,0.8442211055276382,5
1.0,0.8442211055276382,1
1.0,0.7286432160804021,5
1.0,0.7638190954773869,5
0.0,0.9396984924623115,4
0.0,0.8190954773869347,0
1.0,0.8944723618090452,3
0.0,0.9396984924623115,3
0.0,0.8994974874371859,4
1.0,0.9547738693467337,2
1.0,0.864321608040201,3
1.0,0.9447236180904522,1
1.0,0.9698492462311558,1
0.0,0.7386934673366834,5
0.0,0.7386934673366834,5
1.0,0.8341708542713567,4
0.0,0.964824120603015,4
1.0,0.9095477386934674,4
1.0,0.7537688442211056,4
1.0,0.8944723618090452,5
0.0,0.7839195979899497,2
1.0,0.7487437185929648,5
1.0,0.7839195979899497,4
1.0,0.9195979899497487,3
0.0,0.8140703517587939,3
0.0,0.8291457286432161,4
0.0,0.8442211055276382,5
1.0,0.8040201005025126,5
0.0,0.8492462311557789,2
0.0,0.7035175879396985,4
0.0,0.9396984924623115,3
1.0,0.7587939698492462,4
0.0,0.9346733668341709,5
1.0,0.914572864321608,4
1.0,0.9447236180904522,2
1.0,0.8994974874371859,4
0.0,0.7839195979899497,5
1.0,0.9447236180904522,4
1.0,0.9195979899497487,5
1.0,0.7236180904522613,5
1.0,0.9849246231155779,1
1.0,0.8592964824120602,5
1.0,0.8592964824120602,5
0.0,0.9045226130653267,5
1.0,0.9597989949748744,5
0.0,0.8994974874371859,2
0.0,0.9045226130653267,2
0.0,0.7738693467336684,5
1.0,0.9447236180904522,3
1.0,0.7135678391959799,5
1.0,0.8542713567839196,4
1.0,0.7638190954773869,5
0.0,0.9547738693467337,4
0.0,0.9095477386934674,4
1.0,0.7688442211055276,5
1.0,0.9396984924623115,5
0.0,0.7236180904522613,4
0.0,0.7437185929648241,2
0.0,1.0,2
0.0,0.8391959798994975,4
0.0,0.8241206030150754,3
0.0,0.9296482412060302,3
0.0,0.8241206030150754,5
1.0,0.7135678391959799,4
1.0,0.8291457286432161,2
0.0,0.864321608040201,2
0.0,0.7889447236180904,2
1.0,0.7788944723618091,2
0.0,0.8391959798994975,5
0.0,0.8241206030150754,5
0.0,0.949748743718593,4
0.0,0.8090452261306532,5
0.0,0.7788944723618091,3
0.0,0.8592964824120602,4
0.0,0.7738693467336684,4
1.0,0.8994974874371859,3
1.0,0.8542713567839196,4
0.0,0.9246231155778895,4
0.0,0.9597989949748744,2
1.0,0.8140703517587939,2
1.0,0.8944723618090452,5
0.0,0.7889447236180904,2
1.0,0.9246231155778895,2
1.0,0.9899497487437185,2
0.0,0.8040201005025126,2
1.0,0.9246231155778895,5
1.0,0.9547738693467337,0
1.0,0.8743718592964824,3
0.0,0.949748743718593,4
0.0,0.9346733668341709,5
0.0,0.9045226130653267,1
0.0,0.9346733668341709,4
0.0,0.9698492462311558,1
1.0,0.8090452261306532,4
0.0,0.7587939698492462,5
0.0,0.9798994974874372,4
0.0,0.9246231155778895,5
1.0,0.7085427135678392,5
0.0,0.9296482412060302,3
0.0,0.9346733668341709,4
1.0,0.7135678391959799,5
0.0,0.7386934673366834,4
1.0,0.7587939698492462,3
0.0,0.8040201005025126,5
1.0,0.9296482412060302,1
0.0,0.8190954773869347,2
1.0,0.8743718592964824,4
0.0,0.7537688442211056,5
1.0,0.7135678391959799,5
1.0,0.8944723618090452,5
0.0,0.7738693467336684,5
1.0,0.8844221105527639,3
1.0,0.7989949748743719,5
1.0,0.9597989949748744,1
1.0,0.8894472361809045,4
1.0,0.7587939698492462,5
0.0,0.914572864321608,5
0.0,0.9899497487437185,2
1.0,0.7336683417085427,5
0.0,0.8040201005025126,4
0.0,0.7889447236180904,3
0.0,0.7537688442211056,2
0.0,0.8391959798994975,2
0.0,0.9045226130653267,2
0.0,0.9195979899497487,2
0.0,0.9195979899497487,3
0.0,0.7638190954773869,5
0.0,0.8241206030150754,3
1.0,0.9396984924623115,3
1.0,0.8492462311557789,5
0.0,0.7487437185929648,3
1.0,0.8190954773869347,5
0.0,0.9798994974874372,3
1.0,0.8743718592964824,4
1.0,0.914572864321608,2
1.0,0.8492462311557789,4
1.0,0.9698492462311558,4
1.0,0.7437185929648241,5
1.0,0.9346733668341709,2
1.0,0.8291457286432161,5
0.0,0.7336683417085427,5
0.0,0.8341708542713567,5
1.0,0.8994974874371859,1
0.0,0.8894472361809045,4
1.0,0.9095477386934674,5
0.0,0.8090452261306532,5
0.0,0.7889447236180904,5
0.0,0.8492462311557789,4
0.0,0.7638190954773869,5
0.0,0.8140703517587939,2
1.0,0.8140703517587939,5
0.0,0.8894472361809045,2
0.0,0.9798994974874372,1
1.0,0.7035175879396985,5
0.0,0.9346733668341709,5
0.0,0.8944723618090452,4
1.0,0.8743718592964824,1
0.0,0.9045226130653267,1
1.0,0.9447236180904522,4
0.0,0.9396984924623115,4
0.0,0.7688442211055276,4
0.0,0.8291457286432161,4
0.0,0.8944723618090452,2
0.0,0.8190954773869347,5
0.0,0.7537688442211056,5
1.0,0.8994974874371859,4
1.0,0.8291457286432161,2
1.0,0.8442211055276382,5
0.0,0.7688442211055276,5
1.0,0.9246231155778895,5
1.0,0.9447236180904522,1
0.0,0.8341708542713567,5
0.0,0.864321608040201,4
1.0,0.914572864321608,2
1.0,0.7185929648241206,5
1.0,0.7638190954773869,5
0.0,0.9346733668341709,4
1.0,0.7989949748743719,5
1.0,0.7336683417085427,4
0.0,0.8844221105527639,4
0.0,0.7336683417085427,5
1.0,0.7989949748743719,5
1.0,0.8140703517587939,5
0.0,0.864321608040201,4
0.0,0.8492462311557789,5
1.0,0.914572864321608,0
0.0,0.9195979899497487,2
1.0,0.8844221105527639,2
0.0,0.9447236180904522,4
0.0,0.8793969849246231,2
1.0,0.7738693467336684,4
0.0,0.9246231155778895,5
1.0,0.8994974874371859,4
1.0,0.7638190954773869,5
1.0,0.8994974874371859,1
0.0,0.7286432160804021,5
0.0,0.9095477386934674,2
1.0,0.7939698492462312,5
0.0,0.9447236180904522,3
1.0,0.7286432160804021,5
1.0,0.8090452261306532,5
1.0,0.9949748743718593,3
1.0,0.7386934673366834,5
1.0,0.7738693467336684,5
0.0,0.8944723618090452,2
1.0,0.9798994974874372,5
0.0,0.8391959798994975,3
1.0,0.9195979899497487,4
0.0,0.8241206030150754,5
1.0,0.8391959798994975,2
0.0,0.7587939698492462,2
0.0,0.7386934673366834,5
0.0,0.7788944723618091,5
0.0,0.864321608040201,4
0.0,0.7135678391959799,5
1.0,0.7336683417085427,4
0.0,0.9447236180904522,4
1.0,0.8693467336683417,4
0.0,0.8040201005025126,5
1.0,0.9396984924623115,2
1.0,0.9949748743718593,4
0.0,0.8994974874371859,5
0.0,0.8241206030150754,2
0.0,0.7336683417085427,5
0.0,0.9949748743718593,0
0.0,0.8542713567839196,1
1.0,0.7638190954773869,5
0.0,0.7537688442211056,5
0.0,0.9246231155778895,4
0.0,0.7085427135678392,5
1.0,0.7537688442211056,5
1.0,0.8693467336683417,5
