Height,Weight,Index
0.8998007273592109,0.436267019325678,3
0.7776784661270997,0.6286622330967573,5
0.9079593845004517,0.4190581774617469,3
0.768612446769553,0.6397147072491932,5
0.8570013472618294,0.5152856201890746,4
0.8564034038512524,0.5162715555131663,5
0.8386799446685416,0.5445973666678842,5
0.8436504596936015,0.5368684743504737,4
0.7196633887528546,0.6943231285855006,5
0.8320358076476537,0.5546905384317692,5
0.8019744676754389,0.597332706958258,5
0.9045423739807666,0.4263448132138645,4
0.8342191746462443,0.5514330137492123,4
0.7553887142830487,0.6552769569684278,5
0.7875845482607606,0.616193092162564,5
0.9552031652126778,0.29590532835392735,1
0.8873681761879231,0.4610348624886975,3
0.8685855723816659,0.49553920475620683,4
0.8682332624211979,0.4961332928121131,4
0.6715122235740013,0.740979005323036,5
0.8650311892618034,0.501718089771846,4
0.8258522779215782,0.5638577621671464,5
0.8489702403754515,0.5284406598255362,4
0.8934798663703961,0.4490788857149635,3
0.9109978174799258,0.4124111741294259,4
0.8725060159497201,0.48860336893184325,4
0.6905791988407584,0.723241728515659,5
0.7234628854848876,0.6903632763450561,5
0.7765985621809256,0.6299957723814652,5
0.96269331182347,0.2705948768368672,0
0.7938304624761111,0.6081391262243893,5
0.7713070810085044,0.6364631857272974,5
0.8553596074489094,0.518034691835255,5
0.7456561006171789,0.666330983530245,5
0.8247868756229878,0.5654199336031803,5
0.9036314541489197,0.4283108626601816,2
0.7984189844371887,0.602086447280503,5
0.8604753890389012,0.5094920066677705,4
0.7860041198095653,0.6182054874906694,5
0.9611245950344613,0.2760677028290474,0
0.7326251240543231,0.680632373314984,5
0.9214120770154705,0.38854726139206586,3
0.8368044625851662,0.5474837707339119,4
0.8185566924624128,0.5744257490964301,5
0.8091185809883549,0.587628019712213,5
0.8051646277416354,0.5930513655946454,4
0.8909061469019802,0.4541874474402252,2
0.9059314119004663,0.42342446425782665,3
0.9093078989577119,0.4161239537603088,3
0.8806498053570423,0.4737288608127538,4
0.9027496082664959,0.4301336368799186,3
0.7888751204732044,0.6145380772747062,5
0.7288409614851462,0.684668782001198,5
0.9367709332892487,0.34994316473448944,2
0.7986851776062572,0.6017491064156733,5
0.9023798456093836,0.4309117240269528,3
0.938617398970955,0.34491362251342317,2
0.9511320021443656,0.3087444195442443,1
0.7523133380453948,0.6588054655199784,5
0.9646420734832928,0.2635634080555445,0
0.7980820912055562,0.6025255523008834,5
0.8804607968931848,0.47409427525017644,3
0.6661089830104545,0.7458544246384666,5
0.9019717732983132,0.43179499785557546,3
0.8751680392968921,0.48378854346225714,4
0.9093299515529222,0.41603331116800363,3
0.6995629097294707,0.7145535435093879,5
0.7678408075968307,0.6406245791192493,5
0.713684088491497,0.7004677164823951,5
0.7796132853642372,0.6262467374237315,5
0.9414786555748351,0.3370726050823484,2
0.8446710548396209,0.5352857266134807,4
0.7834099903662489,0.6215052590238909,5
0.7589395170218228,0.6511611240719782,5
0.8125382506296854,0.5829078754517308,4
0.8368652874481635,0.5473835842428239,5
0.779458325473961,0.6264358321293797,5
0.7513732613972537,0.6598598513552806,5
0.9492862047951668,0.31441326528247565,2
0.8682279978644591,0.49613028449397667,4
0.8537148780723057,0.5207055284696332,5
0.7795403085980106,0.6263358548851068,5
0.7280530475166023,0.6855044927916061,5
0.7503515105172471,0.6610239497413843,5
0.9584364810470176,0.28524895269256473,1
0.744559624499932,0.6675362150689045,5
0.8278248263787513,0.5609602441908644,5
0.8395701571521512,0.5432512781572743,4
0.9439486054599665,0.33009245712403734,0
0.906301427902709,0.4226012276175553,3
0.8934695667351439,0.4491237394283611,3
0.8434674046429521,0.5371803582642265,4
0.9216245325602853,0.3880524347622254,2
0.9166328860402728,0.39969457240128176,3
0.9569691840252563,0.29014491217787025,1
0.9476852291506561,0.31916860049115364,1
0.7592566023652967,0.6507913734559685,5
0.8424795068689623,0.5387283921474997,5
0.8405090226257631,0.5417738880780522,4
0.8100112227674171,0.5864143748159947,4
0.7931048012069051,0.6090694329710487,4
0.896789857075509,0.4424163294905844,4
0.7437030174953231,0.6684970943778185,5
0.9486832980505138,0.31622776601683794,2
0.8303187508410617,0.5572609066047394,5
0.9034866885706611,0.4285770189373649,4
0.8673570260944965,0.4976638674312685,3
0.9220633683509135,0.38703894473988965,3
0.8933417306574614,0.44937796148223813,4
0.761491787860285,0.6481745575239332,5
0.7159929705497706,0.6980931462860264,5
0.8869588758090164,0.4618484087052867,2
0.8788534316656944,0.4770918629042341,4
0.8972876546937508,0.44144633279050843,3
0.8787688209396673,0.47721220739770015,4
0.7989678927868956,0.6013736827428247,5
0.8599747598359966,0.510314692649932,4
0.9183743488697091,0.39568256520450235,2
0.8519753463849283,0.5235602687281683,4
0.7779411802037216,0.6283371070876212,5
0.8550667802048421,0.5184979411880425,4
0.7671826504442677,0.6414150028304533,5
0.853266853677174,0.5214408550249396,5
0.9432456485525725,0.3320609681128954,1
0.7715315131352998,0.6361751073220893,5
0.7583092636727382,0.6518798933327048,5
0.7556890827898176,0.6549305384178419,5
0.7944690111788627,0.6072904483356751,5
0.9365440193852999,0.3505499960827658,2
0.9486832980505139,0.31622776601683794,2
0.7592566023652966,0.6507913734559685,5
0.8848063089758633,0.46593523717345997,3
0.7247350882657637,0.6890087106751979,5
0.8729319735516443,0.48781492639650714,4
0.7331284459060514,0.6800730978470609,5
0.8495019754356025,0.5275854373757952,4
0.8524658450324546,0.5227829215392401,4
0.8270149450854031,0.5621539496005354,5
0.8005060704625243,0.5993093575655263,5
0.9090648228942843,0.4166547104932136,4
0.9394222168604612,0.34276216020584394,2
0.9076921991908166,0.4196365946007795,2
0.891202341240102,0.45360598206831537,4
0.9176916685682965,0.39729334431920155,3
0.875715729528303,0.48282705087506433,3
0.7157819483772108,0.6983238520753277,5
0.8944094484770572,0.4472047242385286,4
0.9245474942228676,0.38102563398275757,2
0.940747884031148,0.33910679540657657,2
0.9418775638745271,0.3359563285157549,2
0.9385325050638424,0.34513775992670337,2
0.7373373852880781,0.6755246703537483,5
0.7929833505317234,0.609243305896324,5
0.8340815140684859,0.5516412130082579,4
0.74306461204924,0.6692196816592534,5
0.9091573698206233,0.4164527306920275,3
0.8230576156978643,0.5679578868558361,4
0.8584750959501898,0.5128552521260874,4
0.9072046159784607,0.42065912361012425,3
0.8282735820458678,0.5603027172663223,4
0.8664990159626508,0.49917878093500534,4
0.942076219040397,0.3353988633232827,2
0.9414627569189371,0.33706691297097746,2
0.7902997628950161,0.6127043105590574,5
0.9341101972448621,0.35698478875599826,2
0.911539163713635,0.4111834271099549,2
0.9130356287527406,0.40785347883371154,2
0.952769241758758,0.3036951958106041,2
0.7688991814114627,0.6393563845432272,5
0.9670620106337946,0.254490002798367,0
0.8882060708153625,0.4594169331803599,3
0.8361113190805353,0.5485598072274411,4
0.7927824110766853,0.609504756903043,5
0.9518082438208112,0.30669376745337246,1
0.7825078811557086,0.6226406796292735,4
0.953507968982103,0.30136780366791854,1
0.8423548789447755,0.5388978418093905,4
0.6909109190355148,0.7229399020371612,5
0.7985233882420567,0.6019637849824735,4
0.7709617516270895,0.6368814469962913,5
0.8697409274471597,0.49347002975725374,5
0.8915170899766028,0.4529870619340577,3
0.8258514133453992,0.563887792983149,4
0.734992010960201,0.6780560101111712,5
0.9099420214144478,0.4147354791480816,4
0.9250409007269428,0.3798181181792745,3
0.7904150521752438,0.612571665435814,5
0.9512102452017912,0.3085006200654458,1
0.9327544056833139,0.3605124390064342,2
0.877691560976783,0.47919941547582984,4
0.7213873210309515,0.6925318281897135,5
0.8419334057180085,0.539548872678442,5
0.7817174559574089,0.6236172963255735,5
0.8486168825713741,0.5290079267977397,5
0.8964436790182887,0.4431284095147222,3
0.7981790929497942,0.6023993154338069,5
0.9511320021443656,0.3087444195442443,1
0.8342099094048208,0.5514268892675934,4
0.700110240500885,0.7140197154777238,5
0.7737678425716084,0.6334692777097234,5
0.9392353652826976,0.3432738390880925,2
0.7267280057293376,0.6869072930866341,5
0.8876705478431751,0.4604790966936471,4
0.9218562776944693,0.38753193839385336,3
0.9486832980505138,0.3162277660168379,2
0.9446493175861672,0.3280817989221419,2
0.932004671541296,0.36244626115494843,2
0.9235242184399272,0.3835401125761446,2
0.9031340045917274,0.4293587890681983,3
0.7024701641224861,0.711713192597782,5
0.9176916685682965,0.39729334431920155,3
0.8896091935608089,0.4566977678173137,3
0.7790583234314026,0.6269345087968683,5
0.9254479873642629,0.37887467939073854,3
0.7655113528870857,0.6434052475185935,5
0.8823529411764706,0.47058823529411764,3
0.851816153145458,0.5238179792331265,4
0.9333333333333333,0.358974358974359,2
0.8380932379165484,0.5455044743835522,4
0.8293886322055323,0.558655555371602,4
0.7240129186423279,0.6897690643822179,5
0.9391903312780543,0.3433599060586435,2
0.7556811573252602,0.6549236696818922,5
0.7647753448095305,0.6442970370655633,5
0.7804099390013125,0.6252682041396058,5
0.9543714933977823,0.2985743219568481,1
0.868544952606259,0.49561039668492746,4
0.7616210176954268,0.648009042680087,5
0.7226418571476991,0.6912226459673644,5
0.8361242428632594,0.5485401083752593,5
0.8650756171563279,0.501641482137989,4
0.8,0.6,5
0.9300519899559886,0.3674279466492794,2
0.7799194980610427,0.6258613256045403,5
0.9454297304286113,0.32582606528895647,2
0.9543928497662543,0.29855366069611033,1
0.69211162457194,0.7217735513393089,5
0.7866117519855086,0.6174479343542164,5
0.8570677815150588,0.5152036664163555,4
0.9550497501735397,0.2963947500538571,1
0.9502551587034468,0.3114725242416853,1
0.799992757001942,0.5999945677514564,4
0.8210841504806118,0.5708071634357195,4
0.893256486757889,0.44954738222455853,4
0.866622456874169,0.49896444486694574,4
0.9140231754143123,0.40566197111084645,2
0.7268894693735006,0.6867544679970496,5
0.839720318943274,0.5430191395833173,5
0.8155680425746752,0.578643248083708,4
0.9360807570816551,0.35173943599431884,2
0.7284476877349397,0.6850877063221458,5
0.7547117072491537,0.6560565821185453,5
0.7607073625133915,0.6490818256228396,5
0.9450936041720708,0.3267610865488543,1
0.7353127114874808,0.6777279810697865,5
0.8290721288256764,0.5591416682777818,4
0.9281125109571937,0.3722649082410722,2
0.6924229093248611,0.7214756188070232,5
0.7211895453520326,0.6927215369828734,5
0.8237833855453204,0.5669046954290377,4
0.7505178462669431,0.6608333237570568,5
0.9016985239514775,0.4323212101137221,4
0.8240419241993676,0.5665288228870653,4
0.8223949217787355,0.5689170349291253,5
0.7388798128863934,0.673821213009604,5
0.7180947007282903,0.6959312840391455,5
0.8860331061026224,0.46362197412346523,4
0.8130828079652622,0.5821480459396257,5
0.9642595559433519,0.26490647141300877,0
0.9181038470945627,0.39633991213371833,2
0.9161449227802984,0.4008134037163805,2
0.8265992475892192,0.5627909770820216,4
0.9035274713922561,0.42853017214604144,2
0.885028239740249,0.46550186635688423,4
0.7812828916721625,0.6241770928033038,5
0.8241675089734563,0.5663273944342745,4
0.7550238036084667,0.6556785662915632,5
0.9543714933977823,0.2985743219568481,1
0.7169262714788849,0.697148995024295,5
0.9146431543466346,0.4042621676670208,2
0.7794134189607628,0.6264905329621321,5
0.8848161085263033,0.4659403975750214,3
0.7144504370811172,0.6996687039001286,5
0.8137230778347279,0.5812307698819486,5
0.8760204423243558,0.4822536778452262,3
0.7192242193928726,0.6947608105699857,5
0.8087249326297629,0.5881635873671003,5
0.9393303328873253,0.34301388560492213,2
0.786731755046762,0.6172818385751516,5
0.9039581548594428,0.42762092355626335,3
0.8131245577800644,0.5820727708698822,4
0.7559931956421325,0.654579474275505,5
0.9337626635347,0.35784916446838805,2
0.9396116091200583,0.3422426390834649,2
0.8084981808811396,0.5884986758794689,5
0.8030980282338016,0.5958469241734657,5
0.8468899888530682,0.5317681325356475,4
0.8553596074489094,0.518034691835255,5
0.8641928222978564,0.5031259581871083,4
0.8530574268969078,0.5218170430486404,4
0.8416424016540269,0.5400133328531618,4
0.8264458399968306,0.5630162284978409,5
0.9193880320061714,0.3933210832111963,2
0.824277642544941,0.5661705019500605,4
0.7664635084259586,0.6422878562228703,5
0.9409605316861762,0.33851628883831947,2
0.7046893432369706,0.7095159825742102,5
0.9695636708716765,0.24483931082618093,0
0.9546796129881325,0.2976354087551237,1
0.840446270899488,0.5418666746588804,5
0.7000714109260574,0.7140728391445785,5
0.8355268023378994,0.5494496906678579,4
0.7197531953158972,0.6942300323614328,5
0.844805676680679,0.5350435952310967,5
0.7972180931931373,0.6036738162329537,5
